a_etage,cheminee,classification_f,cuve_eau,douche_wc,etat_general,garage_ferme,gardien_securite,groupe_electrogene,loyer_mensuel,meuble,nombre_chambres,nombre_salles_eau,piscine,quartier,superficie,surface_terrain,terrasse_balcon,type_d_acces,type_logement,nom_quartier,id_quartier
False,False,F0,False,interieur,bon,False,False,False,3200000.0,True,1,1.0,False,ivandry,0.0,0.0,False,voiture_avec_parking,Appartement,ivandry,139.0
True,False,F0,False,interieur,bon,True,False,True,3075000.0,False,2,1.0,False,ankerana,90.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F0,False,interieur,bon,False,False,False,3000000.0,False,2,1.0,False,tsaralalana,90.0,0.0,True,voiture_avec_parking,Appartement,,
True,True,F7,False,interieur,bon,True,False,False,3000000.0,False,6,2.0,False,ambohitrarahaba,0.0,0.0,True,voiture_avec_parking,Maison,ambohitrarahaba,223.0
False,False,F4,False,interieur,bon,False,False,False,3000000.0,True,3,2.0,False,antsampandrano,0.0,0.0,False,voiture,Villa,antsampandrano,218.0
False,False,F0,False,interieur,bon,False,False,False,3000000.0,False,2,1.0,False,ivandry,0.0,0.0,True,voiture,Appartement,ivandry,139.0
False,False,F0,False,interieur,bon,False,False,False,3000000.0,False,2,1.0,False,cite ampefiloha,0.0,0.0,True,voiture_avec_parking,Appartement,cite ampefiloha,29.0
False,False,F0,False,interieur,bon,False,False,False,3000000.0,False,3,1.0,False,anjohy,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F0,False,interieur,bon,False,True,False,3000000.0,False,2,1.0,False,ambanidia,0.0,0.0,True,voiture_avec_parking,Appartement,,
True,False,F5,False,interieur,bon,False,False,False,3000000.0,False,4,2.0,False,mandrosoa ilafy,0.0,0.0,False,voiture_avec_parking,Villa,mandrosoa ilafy,226.0
True,False,F6,False,interieur,bon,False,False,False,3000000.0,False,5,2.0,True,ambohibao,0.0,0.0,False,voiture,Villa,ambohibao,360.0
True,False,F6,False,interieur,bon,False,False,False,3000000.0,False,5,2.0,True,ambohibao,0.0,0.0,False,voiture,Villa,ambohibao,439.0
True,False,F6,False,interieur,bon,False,False,False,3000000.0,False,5,2.0,True,ambohibao,0.0,0.0,False,voiture,Villa,ambohibao,675.0
True,False,F6,False,interieur,bon,False,False,False,3000000.0,False,5,2.0,True,ambohibao,0.0,0.0,False,voiture,Villa,ambohibao,870.0
False,False,F0,False,interieur,bon,False,False,False,3000000.0,True,2,1.0,False,amparibe,0.0,0.0,True,voiture_avec_parking,Appartement,amparibe,581.0
False,False,F4,True,interieur,bon,True,False,False,3000000.0,True,3,2.0,False,ambohipanja,0.0,0.0,True,voiture_avec_parking,Villa,ambohipanja,215.0
True,True,F6,False,interieur,bon,False,False,False,3000000.0,False,5,2.0,False,ambatobe,0.0,0.0,True,voiture,Villa,ambatobe,143.0
True,True,F6,False,interieur,bon,False,False,False,3000000.0,False,5,2.0,False,ambatobe,0.0,0.0,True,voiture,Villa,ambatobe,499.0
True,True,F6,False,interieur,bon,False,False,False,3000000.0,False,5,2.0,False,ambatobe,0.0,0.0,True,voiture,Villa,ambatobe,550.0
False,True,F4,False,interieur,bon,False,False,False,3000000.0,False,3,1.0,False,mandrosoa ilafy,0.0,0.0,False,voiture,Maison,mandrosoa ilafy,226.0
True,True,F4,False,interieur,bon,False,False,False,3000000.0,False,3,1.0,False,analamahitsy tanana,0.0,0.0,False,voiture,Villa,analamahitsy tanana,142.0
False,False,F0,True,interieur,bon,False,False,False,3000000.0,True,3,2.0,False,ambohitrarahaba,0.0,0.0,True,voiture,Appartement,ambohitrarahaba,223.0
False,False,F3,False,interieur,bon,False,False,False,3000000.0,False,2,1.0,False,mahatsinjo,0.0,0.0,False,voiture,Villa,mahatsinjo,201.0
False,False,F3,False,interieur,bon,False,False,False,3000000.0,False,2,1.0,False,mahatsinjo,0.0,0.0,False,voiture,Villa,mahatsinjo,281.0
False,False,F3,False,interieur,bon,False,False,False,3000000.0,False,2,1.0,False,mahatsinjo,0.0,0.0,False,voiture,Villa,mahatsinjo,313.0
False,True,F5,True,interieur,bon,False,False,False,3000000.0,False,4,2.0,False,andoharanofotsy,0.0,0.0,True,voiture,Maison,andoharanofotsy,774.0
False,False,F5,False,interieur,bon,True,False,False,3000000.0,True,4,2.0,False,ambohimitsimbina,0.0,0.0,False,voiture_avec_parking,Villa,,
True,False,F5,False,interieur,bon,False,False,False,3000000.0,False,3,1.0,False,androhibe,0.0,400.0,False,voiture,Villa,androhibe,136.0
True,False,F5,False,interieur,bon,False,False,False,3000000.0,False,3,1.0,False,androhibe,0.0,400.0,False,voiture,Villa,androhibe,562.0
True,False,F5,False,interieur,bon,False,False,False,3000000.0,False,3,1.0,False,androhibe,0.0,400.0,False,voiture,Villa,androhibe,875.0
True,False,F5,False,interieur,bon,False,False,False,3000000.0,False,3,2.0,False,tsimialonjafy,0.0,0.0,True,voiture,Villa,tsimialonjafy,114.0
False,False,F4,False,interieur,bon,False,False,False,3000000.0,False,3,2.0,False,ankerana ankadindramamy,0.0,0.0,True,voiture,Villa,ankerana ankadindramamy,153.0
True,False,F6,False,interieur,bon,False,True,False,3000000.0,False,5,1.0,False,ambohibao,0.0,0.0,True,voiture,Villa,ambohibao,360.0
True,False,F6,False,interieur,bon,False,True,False,3000000.0,False,5,1.0,False,ambohibao,0.0,0.0,True,voiture,Villa,ambohibao,439.0
True,False,F6,False,interieur,bon,False,True,False,3000000.0,False,5,1.0,False,ambohibao,0.0,0.0,True,voiture,Villa,ambohibao,675.0
True,False,F6,False,interieur,bon,False,True,False,3000000.0,False,5,1.0,False,ambohibao,0.0,0.0,True,voiture,Villa,ambohibao,870.0
False,False,F0,True,interieur,bon,False,True,True,2800000.0,False,2,1.0,False,ambohipotsy ambohimitsimbina a,0.0,0.0,True,voiture_avec_parking,Appartement,ambohipotsy ambohimitsimbina a,58.0
False,False,F0,False,interieur,bon,False,True,False,2800000.0,True,1,1.0,True,ivato aeroport,0.0,0.0,True,voiture_avec_parking,Appartement,ivato aeroport,462.0
True,False,F0,False,interieur,bon,False,False,False,2750000.0,False,3,2.0,False,ivandry,0.0,0.0,False,voiture,Appartement,ivandry,139.0
False,False,F0,True,interieur,bon,False,True,True,2700000.0,True,1,1.0,False,ivandry,65.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F0,False,interieur,bon,False,False,False,2640000.0,True,2,1.0,False,ambatobe,0.0,0.0,False,voiture,Appartement,ambatobe,143.0
False,False,F0,False,interieur,bon,False,False,False,2640000.0,True,2,1.0,False,ambatobe,0.0,0.0,False,voiture,Appartement,ambatobe,499.0
False,False,F0,False,interieur,bon,False,False,False,2640000.0,True,2,1.0,False,ambatobe,0.0,0.0,False,voiture,Appartement,ambatobe,550.0
False,False,F0,False,interieur,bon,True,False,False,2600000.0,True,4,4.0,False,ankerana,0.0,0.0,True,voiture_avec_parking,Appartement,,
False,False,F0,False,interieur,bon,True,True,False,2600000.0,True,1,1.0,False,ambohimangakely,0.0,25000.0,False,voiture_avec_parking,Villa,ambohimangakely,271.0
False,False,F0,True,interieur,bon,False,True,False,2600000.0,False,3,2.0,True,talatamaty,0.0,0.0,True,voiture_avec_parking,Appartement,talatamaty,434.0
True,False,F0,True,interieur,bon,False,False,False,2500000.0,False,2,2.0,False,ivandry,0.0,0.0,True,voiture_avec_parking,Appartement,ivandry,139.0
False,False,F0,True,interieur,bon,False,False,True,2500000.0,True,1,1.0,False,mandrosoa ilafy,0.0,0.0,False,voiture,Appartement,mandrosoa ilafy,226.0
False,False,F0,True,interieur,bon,False,False,False,2500000.0,True,1,1.0,False,ivandry,0.0,0.0,False,voiture,Appartement,ivandry,139.0
False,False,F0,True,interieur,bon,False,False,True,2500000.0,False,0,1.0,False,andrainarivo,0.0,0.0,True,voiture_avec_parking,Appartement,,
True,True,F7,False,interieur,bon,False,False,False,2500000.0,False,5,2.0,False,ambohitrarahaba,0.0,0.0,False,voiture,Villa,ambohitrarahaba,223.0
False,False,F0,False,interieur,bon,False,False,False,2500000.0,True,2,1.0,False,amparibe,0.0,0.0,True,voiture_avec_parking,Appartement,amparibe,581.0
False,True,F3,True,interieur,bon,False,False,False,2500000.0,True,2,1.0,False,andranovelona,0.0,0.0,False,voiture,Villa,andranovelona,214.0
False,True,F3,True,interieur,bon,False,False,False,2500000.0,True,2,1.0,False,andranovelona,0.0,0.0,False,voiture,Villa,andranovelona,386.0
False,True,F3,True,interieur,bon,False,False,False,2500000.0,True,2,1.0,False,andranovelona,0.0,0.0,False,voiture,Villa,andranovelona,503.0
False,True,F3,True,interieur,bon,False,False,False,2500000.0,True,2,1.0,False,andranovelona,0.0,0.0,False,voiture,Villa,andranovelona,591.0
False,False,F0,True,interieur,bon,False,False,False,2500000.0,False,3,1.0,False,alarobia,0.0,0.0,True,voiture,Appartement,alarobia,592.0
True,False,F5,False,interieur,bon,False,False,False,2500000.0,False,4,1.0,False,anosiala,0.0,0.0,False,voiture,Maison,,
False,False,F0,True,interieur,bon,False,True,True,2500000.0,True,1,1.0,False,ambohimitsimbina a,0.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F4,True,interieur,bon,False,True,True,2500000.0,False,3,1.0,False,ambohinambo,0.0,0.0,False,voiture_avec_parking,Villa,ambohinambo,437.0
True,True,F5,False,interieur,bon,False,False,False,2500000.0,False,4,2.0,False,ambonilaoka,0.0,4000.0,False,voiture,Villa,,
True,True,F7,False,interieur,bon,True,False,False,2500000.0,False,6,2.0,False,avarabohitra,0.0,0.0,True,voiture_avec_parking,Villa,avarabohitra,411.0
True,True,F7,False,interieur,bon,True,False,False,2500000.0,False,6,2.0,False,avarabohitra,0.0,0.0,True,voiture_avec_parking,Villa,avarabohitra,762.0
True,True,F7,False,interieur,bon,True,False,False,2500000.0,False,6,2.0,False,avarabohitra,0.0,0.0,True,voiture_avec_parking,Villa,avarabohitra,887.0
False,False,F0,True,interieur,bon,False,True,True,2500000.0,True,1,1.0,True,tanjondava,0.0,0.0,True,voiture,Appartement,tanjondava,433.0
False,True,F5,False,interieur,bon,False,False,False,2500000.0,False,4,2.0,False,andohamandry,0.0,0.0,True,voiture,Villa,andohamandry,59.0
False,False,F4,False,interieur,bon,True,False,False,2500000.0,False,3,1.0,False,analamahitsy tanana,0.0,0.0,True,voiture_avec_parking,Maison,analamahitsy tanana,142.0
True,False,F4,True,interieur,bon,False,False,False,2500000.0,False,3,3.0,False,tanjondava,0.0,0.0,True,voiture,Villa,tanjondava,433.0
False,False,F0,False,interieur,bon,True,False,False,2500000.0,False,4,1.0,False,ankerana,150.0,0.0,False,voiture_avec_parking,Appartement,,
False,False,F0,False,interieur,bon,False,True,False,2500000.0,True,2,1.0,False,fiadanana iiil,0.0,0.0,False,voiture_avec_parking,Appartement,fiadanana iiil,118.0
True,False,F0,False,interieur,bon,False,True,False,2500000.0,True,1,1.0,True,ivato aeroport,0.0,0.0,False,voiture_avec_parking,Appartement,ivato aeroport,462.0
False,True,F0,False,interieur,bon,False,False,False,2500000.0,False,2,2.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Appartement,androhibe,136.0
False,True,F0,False,interieur,bon,False,False,False,2500000.0,False,2,2.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Appartement,androhibe,562.0
False,True,F0,False,interieur,bon,False,False,False,2500000.0,False,2,2.0,False,androhibe,0.0,0.0,True,voiture_avec_parking,Appartement,androhibe,875.0
False,False,F0,False,interieur,bon,False,True,False,2500000.0,True,2,2.0,False,ambohinambo,0.0,0.0,False,voiture,Appartement,ambohinambo,437.0
False,False,F0,True,interieur,bon,False,True,True,2500000.0,False,2,2.0,True,imerinafovoany,65.0,0.0,True,voiture_avec_parking,Appartement,imerinafovoany,435.0
False,False,F0,False,interieur,bon,False,True,False,2500000.0,True,2,1.0,False,analamahitsy tanana,0.0,0.0,False,voiture,Appartement,analamahitsy tanana,142.0
False,False,F0,True,interieur,bon,False,True,True,2500000.0,False,3,2.0,True,talatamaty,0.0,0.0,False,voiture_avec_parking,Appartement,talatamaty,434.0
False,False,F4,False,interieur,bon,False,False,False,2500000.0,False,3,3.0,False,ambohibao,0.0,1000.0,False,voiture,Villa,ambohibao,360.0
False,False,F4,False,interieur,bon,False,False,False,2500000.0,False,3,3.0,False,ambohibao,0.0,1000.0,False,voiture,Villa,ambohibao,439.0
False,False,F4,False,interieur,bon,False,False,False,2500000.0,False,3,3.0,False,ambohibao,0.0,1000.0,False,voiture,Villa,ambohibao,675.0
False,False,F4,False,interieur,bon,False,False,False,2500000.0,False,3,3.0,False,ambohibao,0.0,1000.0,False,voiture,Villa,ambohibao,870.0
False,False,F0,False,interieur,bon,False,True,False,2500000.0,True,1,1.0,False,ambohibao,0.0,0.0,True,voiture,Appartement,ambohibao,360.0
False,False,F0,False,interieur,bon,False,True,False,2500000.0,True,1,1.0,False,ambohibao,0.0,0.0,True,voiture,Appartement,ambohibao,439.0
False,False,F0,False,interieur,bon,False,True,False,2500000.0,True,1,1.0,False,ambohibao,0.0,0.0,True,voiture,Appartement,ambohibao,675.0
False,False,F0,False,interieur,bon,False,True,False,2500000.0,True,1,1.0,False,ambohibao,0.0,0.0,True,voiture,Appartement,ambohibao,870.0
False,False,F4,False,interieur,bon,False,False,False,2500000.0,False,3,1.0,False,ilaivola,0.0,0.0,False,voiture_avec_parking,Villa,ilaivola,459.0
False,False,F3,False,interieur,bon,False,False,False,2400000.0,False,2,2.0,False,tanjombato iraitsimivaky,0.0,0.0,False,voiture,Villa,tanjombato iraitsimivaky,769.0
False,False,F3,False,interieur,bon,False,True,False,2400000.0,True,2,1.0,False,analamahitsy cite,0.0,0.0,False,sans,Appartement,analamahitsy cite,141.0
False,True,F4,False,interieur,bon,False,True,False,2400000.0,False,3,3.0,False,talatamaty,0.0,0.0,True,voiture_avec_parking,Villa,talatamaty,434.0
True,False,F5,False,interieur,moyen,True,False,False,2300000.0,False,4,2.0,False,ambatomitsangana,90.0,0.0,True,voiture_avec_parking,Maison,ambatomitsangana,90.0
True,False,F5,False,interieur,moyen,True,False,False,2300000.0,False,4,2.0,False,ambatomitsangana,90.0,0.0,True,voiture_avec_parking,Maison,ambatomitsangana,359.0
True,False,F5,False,interieur,moyen,True,False,False,2300000.0,False,4,2.0,False,ambatomitsangana,90.0,0.0,True,voiture_avec_parking,Maison,ambatomitsangana,572.0
False,False,F3,False,interieur,bon,False,True,False,2250000.0,True,2,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,143.0
False,False,F3,False,interieur,bon,False,True,False,2250000.0,True,2,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,499.0
False,False,F3,False,interieur,bon,False,True,False,2250000.0,True,2,2.0,False,ambatobe,0.0,0.0,True,voiture_avec_parking,Appartement,ambatobe,550.0
False,False,F3,False,interieur,bon,False,False,False,2200000.0,True,2,1.0,False,mahazoarivo ambohidraserika,0.0,0.0,True,voiture_avec_parking,Appartement,mahazoarivo ambohidraserika,63.0
False,True,F5,False,interieur,bon,False,True,False,2200000.0,False,4,2.0,False,amboropotsy,0.0,0.0,False,sans,Maison,amboropotsy,427.0
False,False,F3,False,interieur,bon,False,True,False,2200000.0,True,2,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,143.0
False,False,F3,False,interieur,bon,False,True,False,2200000.0,True,2,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,499.0
False,False,F3,False,interieur,bon,False,True,False,2200000.0,True,2,1.0,False,ambatobe,0.0,0.0,False,voiture_avec_parking,Villa,ambatobe,550.0
True,True,F5,False,interieur,bon,False,False,False,2200000.0,False,4,2.0,False,soavimasoandro,0.0,0.0,True,voiture_avec_parking,Maison,soavimasoandro,135.0
False,False,F2,False,interieur,bon,False,True,False,2200000.0,True,1,0.0,False,ambohimangakely,0.0,25000.0,False,sans,Villa,ambohimangakely,271.0
False,False,F3,False,interieur,bon,False,True,False,2200000.0,False,2,1.0,False,tsimialonjafy,0.0,0.0,False,sans,Appartement,tsimialonjafy,114.0
False,False,F2,True,interieur,bon,False,False,False,2000000.0,False,1,1.0,False,ambohipotsy ambohimitsimbina a,0.0,0.0,False,voiture_avec_parking,Appartement,ambohipotsy ambohimitsimbina a,58.0
False,False,F3,False,interieur,bon,False,False,False,2000000.0,False,2,1.0,False,ampandrana ankadivato,0.0,0.0,False,sans,Appartement,ampandrana ankadivato,5.0
True,True,F5,False,interieur,bon,True,False,False,2000000.0,False,4,2.0,False,andranomena,0.0,0.0,True,voiture_avec_parking,Maison,andranomena,165.0
False,False,F4,False,interieur,bon,False,False,False,2000000.0,False,3,1.0,False,amboditsiry,0.0,0.0,False,sans,Appartement,amboditsiry,144.0
False,False,F4,True,interieur,bon,True,True,False,2000000.0,False,3,2.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Villa,ambohibao,360.0
False,False,F4,True,interieur,bon,True,True,False,2000000.0,False,3,2.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Villa,ambohibao,439.0
False,False,F4,True,interieur,bon,True,True,False,2000000.0,False,3,2.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Villa,ambohibao,675.0
False,False,F4,True,interieur,bon,True,True,False,2000000.0,False,3,2.0,False,ambohibao,0.0,0.0,False,voiture_avec_parking,Villa,ambohibao,870.0
False,False,F4,False,interieur,bon,False,False,False,2000000.0,True,3,2.0,False,tsimialonjafy,0.0,0.0,True,voiture_avec_parking,Appartement,tsimialonjafy,114.0
False,False,F5,True,interieur,bon,False,False,True,2000000.0,False,4,0.0,False,anosizato atsinanana i,0.0,0.0,False,voiture_avec_parking,Villa,anosizato atsinanana i,126.0
False,True,F4,True,interieur,bon,True,False,False,2000000.0,False,3,1.0,False,ambohimangakely,0.0,0.0,False,voiture_avec_parking,Villa,ambohimangakely,271.0
True,False,F5,True,interieur,bon,False,False,False,2000000.0,False,4,2.0,False,mananjara,0.0,0.0,False,voiture_avec_parking,Maison,mananjara,120.0
True,False,F5,True,interieur,bon,False,False,False,2000000.0,False,4,2.0,False,mananjara,0.0,0.0,False,voiture_avec_parking,Maison,mananjara,526.0
True,False,F5,True,interieur,bon,False,False,False,2000000.0,False,4,2.0,False,mananjara,0.0,0.0,False,voiture_avec_parking,Maison,mananjara,588.0
False,False,F3,False,interieur,bon,False,False,False,2000000.0,False,2,1.0,False,antsakaviro ambodirotra,0.0,0.0,False,voiture_avec_parking,Appartement,antsakaviro ambodirotra,101.0
False,False,F5,False,interieur,bon,False,True,False,2000000.0,False,4,0.0,False,iavoloha,0.0,1200.0,False,sans,Maison,iavoloha,781.0
False,False,F5,True,interieur,bon,False,False,False,2000000.0,False,4,2.0,False,iavoloha,0.0,0.0,False,voiture_avec_parking,Villa,iavoloha,781.0
False,True,F3,False,interieur,bon,True,False,False,2000000.0,False,2,1.0,False,antanimora ampasanimalo,0.0,0.0,False,voiture_avec_parking,Maison,antanimora ampasanimalo,45.0
True,False,F4,False,interieur,bon,False,False,False,2000000.0,False,3,2.0,False,iavoloha,0.0,0.0,True,voiture_avec_parking,Villa,iavoloha,781.0
False,True,F3,False,interieur,bon,False,True,False,2000000.0,True,2,1.0,False,ilaivola,0.0,0.0,False,voiture_avec_parking,Appartement,ilaivola,459.0
False,True,F4,False,interieur,bon,False,False,False,2000000.0,False,3,1.0,False,ankadivato iil,0.0,0.0,True,sans,Appartement,ankadivato iil,99.0
True,False,F5,False,interieur,bon,False,False,False,2000000.0,False,4,2.0,False,ambohijanaka,0.0,0.0,False,voiture_avec_parking,Villa,ambohijanaka,851.0
False,False,F2,False,interieur,bon,False,True,False,2000000.0,True,1,1.0,True,ambodisaha,0.0,0.0,True,sans,Appartement,ambodisaha,407.0
False,False,F2,False,interieur,bon,True,True,False,2000000.0,True,1,1.0,False,ambohijanahary,0.0,0.0,True,voiture_avec_parking,Maison,ambohijanahary,441.0
False,False,F2,True,interieur,bon,False,True,False,2000000.0,False,1,1.0,False,ambohipotsy ambohimitsimbina a,0.0,0.0,False,voiture_avec_parking,Appartement,ambohipotsy ambohimitsimbina a,58.0
False,False,F2,True,interieur,bon,False,True,False,2000000.0,False,1,1.0,False,ambohipotsy ambohimitsimbina a,60.0,0.0,False,voiture_avec_parking,Appartement,ambohipotsy ambohimitsimbina a,58.0
False,False,F5,False,interieur,bon,True,True,False,2000000.0,False,4,1.0,False,itaosy,90.0,0.0,False,voiture_avec_parking,Villa,itaosy,757.0
False,True,F3,False,interieur,bon,False,True,False,2000000.0,True,2,2.0,False,ankadivory,0.0,0.0,False,sans,Appartement,ankadivory,438.0
False,True,F3,False,interieur,bon,False,True,False,2000000.0,True,2,2.0,False,ankadivory,0.0,0.0,False,sans,Appartement,ankadivory,445.0
False,True,F3,False,interieur,bon,False,True,False,2000000.0,True,2,2.0,False,ankadivory,0.0,0.0,False,sans,Appartement,ankadivory,637.0
False,True,F3,False,interieur,bon,False,True,False,2000000.0,True,2,2.0,False,ankadivory,0.0,0.0,False,sans,Appartement,ankadivory,843.0
False,True,F3,False,interieur,bon,False,True,False,2000000.0,True,2,2.0,False,ankadivory,0.0,0.0,False,sans,Appartement,ankadivory,882.0
False,True,F3,False,interieur,bon,False,True,False,2000000.0,True,2,2.0,False,faralaza,0.0,0.0,False,sans,Appartement,faralaza,436.0
False,False,F4,False,interieur,bon,False,True,False,2000000.0,False,3,2.0,True,imerinafovoany,0.0,0.0,False,voiture_avec_parking,Appartement,imerinafovoany,435.0
False,False,F3,False,interieur,bon,False,True,False,2000000.0,True,2,1.0,True,ambolokandrina 5a,125.0,0.0,False,voiture_avec_parking,Appartement,ambolokandrina 5a,55.0
False,False,F3,False,interieur,bon,False,True,False,2000000.0,True,2,1.0,True,ambolokandrina 5a,125.0,0.0,False,voiture_avec_parking,Appartement,ambolokandrina 5a,55.0
False,False,F4,False,interieur,bon,False,True,False,2000000.0,False,3,2.0,False,ambohimiandra fenomanana antsa,120.0,0.0,False,voiture_avec_parking,Appartement,ambohimiandra fenomanana antsa,61.0
False,False,F4,False,interieur,bon,False,False,False,1800000.0,False,3,0.0,False,ambohidratrimo,0.0,0.0,False,voiture_avec_parking,Villa,ambohidratrimo,401.0
False,False,F4,False,interieur,bon,False,False,False,1800000.0,False,3,2.0,False,ambohidratrimo,0.0,0.0,False,voiture_avec_parking,Villa,ambohidratrimo,401.0
False,False,F5,False,interieur,bon,False,True,False,1800000.0,False,4,2.0,False,talatamaty,0.0,0.0,True,sans,Appartement,talatamaty,434.0
False,True,F4,False,interieur,bon,False,True,False,1800000.0,False,3,2.0,False,mandrosoa ivato,0.0,0.0,True,voiture_avec_parking,Appartement,mandrosoa ivato,457.0
False,False,F3,False,interieur,bon,False,False,False,1750000.0,False,2,2.0,False,ankazomanga andraharo,0.0,0.0,True,sans,Appartement,ankazomanga andraharo,72.0
True,False,F3,False,interieur,bon,False,True,False,1750000.0,False,2,1.0,False,amboanjobe,0.0,0.0,True,voiture_avec_parking,Villa,amboanjobe,872.0
False,True,F4,True,interieur,bon,False,False,False,1700000.0,False,3,1.0,False,amboditsiry,0.0,0.0,True,voiture_avec_parking,Maison,amboditsiry,144.0
False,False,F3,False,interieur,bon,False,True,False,1700000.0,False,2,1.0,False,ampefiloha ankeniheny,64.0,0.0,True,voiture_avec_parking,Appartement,ampefiloha ankeniheny,163.0
True,False,F4,True,interieur,bon,False,False,False,1600000.0,False,3,2.0,False,ambatomirahavavy,0.0,0.0,True,voiture_avec_parking,Villa,ambatomirahavavy,568.0
False,True,F4,False,interieur,bon,False,False,False,1600000.0,False,3,1.0,False,analamahitsy tanana,0.0,0.0,False,voiture_avec_parking,Appartement,analamahitsy tanana,142.0
True,False,F5,False,interieur,bon,False,True,False,1600000.0,False,4,0.0,False,antanetibe ikianja,0.0,0.0,False,sans,Villa,antanetibe ikianja,262.0
False,False,F4,False,interieur,bon,False,False,False,1600000.0,False,3,2.0,False,talatamaty,0.0,0.0,False,voiture_avec_parking,Appartement,talatamaty,434.0
False,False,F2,False,interieur,bon,False,False,False,1600000.0,False,1,1.0,False,tsarahonenana,0.0,0.0,True,voiture_avec_parking,Appartement,tsarahonenana,158.0
False,False,F2,False,interieur,bon,False,False,False,1600000.0,False,1,1.0,False,tsarahonenana,0.0,0.0,True,voiture_avec_parking,Appartement,tsarahonenana,361.0
False,False,F2,False,interieur,bon,False,False,False,1600000.0,False,1,1.0,False,tsarahonenana,0.0,0.0,True,voiture_avec_parking,Appartement,tsarahonenana,374.0
False,False,F2,False,interieur,bon,False,False,False,1600000.0,False,1,1.0,False,tsarahonenana,0.0,0.0,True,voiture_avec_parking,Appartement,tsarahonenana,512.0
False,False,F2,False,interieur,bon,False,False,False,1600000.0,False,1,1.0,False,tsarahonenana,0.0,0.0,True,voiture_avec_parking,Appartement,tsarahonenana,672.0
False,False,F2,False,interieur,bon,False,False,False,1600000.0,False,1,1.0,False,tsarahonenana,0.0,0.0,True,voiture_avec_parking,Appartement,tsarahonenana,836.0
True,True,F5,False,interieur,bon,True,False,False,1600000.0,False,4,1.0,False,ambatolampy,0.0,0.0,True,voiture_avec_parking,Villa,ambatolampy,164.0
True,True,F5,False,interieur,bon,True,False,False,1600000.0,False,4,1.0,False,ambatolampy,0.0,0.0,True,voiture_avec_parking,Villa,ambatolampy,282.0
True,True,F5,False,interieur,bon,True,False,False,1600000.0,False,4,1.0,False,ambatolampy,0.0,0.0,True,voiture_avec_parking,Villa,ambatolampy,856.0
False,False,F6,False,interieur,bon,False,False,False,1500000.0,False,4,1.0,False,ankasina,0.0,0.0,True,voiture_avec_parking,Maison,ankasina,19.0
False,False,F3,False,interieur,bon,True,False,False,1500000.0,False,3,1.0,False,analamahitsy tanana,0.0,0.0,True,voiture_avec_parking,Maison,analamahitsy tanana,142.0
False,False,F3,False,interieur,bon,False,False,False,1500000.0,False,2,1.0,False,ampefiloha ankeniheny,0.0,0.0,False,voiture_avec_parking,Appartement,ampefiloha ankeniheny,163.0
False,True,F4,False,interieur,moyen,False,False,False,1500000.0,False,3,1.0,False,ambatovinaky,0.0,0.0,True,sans,Appartement,ambatovinaky,3.0
False,False,F3,False,interieur,bon,False,False,False,1500000.0,False,2,1.0,False,amboropotsy,0.0,0.0,False,voiture_avec_parking,Appartement,amboropotsy,427.0
True,False,F4,False,interieur,bon,False,False,False,1500000.0,False,3,2.0,False,ambohimahatsinjo,0.0,0.0,False,voiture,Maison,ambohimahatsinjo,230.0
True,False,F4,False,interieur,bon,False,False,False,1500000.0,False,3,2.0,False,ambohimahatsinjo,0.0,0.0,False,voiture,Maison,ambohimahatsinjo,390.0
False,False,F2,False,interieur,bon,False,True,False,1500000.0,True,1,1.0,True,manazary,0.0,0.0,False,sans,Appartement,manazary,224.0
False,False,F2,False,interieur,bon,False,True,False,1500000.0,True,1,1.0,True,manazary,0.0,0.0,False,sans,Appartement,manazary,377.0
False,False,F3,False,interieur,bon,True,False,False,1500000.0,False,2,1.0,False,ankadifotsy befelatanana,0.0,0.0,True,voiture_avec_parking,Appartement,ankadifotsy befelatanana,75.0
False,False,F4,False,interieur,bon,False,True,False,1500000.0,False,3,2.0,False,ambohijanaka,0.0,0.0,False,sans,Maison,ambohijanaka,851.0
False,False,F4,False,interieur,bon,True,False,False,1500000.0,False,3,1.0,False,talatamaty,0.0,0.0,False,voiture_avec_parking,Appartement,talatamaty,434.0
False,False,F2,False,interieur,bon,False,True,False,1500000.0,True,1,0.0,False,ivato aeroport,0.0,0.0,False,voiture_avec_parking,Appartement,ivato aeroport,462.0
False,False,F4,False,interieur,bon,False,True,False,1500000.0,False,3,2.0,False,ivato aeroport,0.0,0.0,False,voiture_avec_parking,Appartement,ivato aeroport,462.0
